Depth;POINTID;OC;TH_LAT;TH_LONG;SURVEY_DATE;Elev;LC0_Desc;LC1_Desc;LU1_Desc
0-20 cm;9939242938;17.4;49.42176353;4.523357405;30/08/18;181;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939242962;42.5;49.63690032;4.499006741;20/09/18;264;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939262942;67.3;49.45895763;4.54683683;30/08/18;144;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939262982;36.6;49.81751116;4.506228209;22/09/18;232;Cropland;Rape and turnip rape;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939302924;27.6;49.30022992;4.619728561;05/09/18;220;Cropland;Sugar beet;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939302986;75.8;49.85604059;4.557614999;19/09/18;335;Woodland;Broadleaved woodland;Forestry
0-20 cm;9939322890;21.3;48.99666562;4.680307653;08/08/18;233;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939342792;43.3;48.11889233;4.799814156;14/07/18;256;Cropland;Lucerne;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939342876;14.1;48.8724058;4.72100391;22/08/18;216;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939342922;22;49.28491256;4.676550128;05/09/18;215;Bareland;Other bare soil;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939342958;36.7;49.60768291;4.641097055;30/08/18;275;Woodland;Broadleaved woodland;Forestry
0-20 cm;9939362952;13.8;49.55519701;4.674623371;30/08/18;232;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939382774;29.8;47.95989241;4.869741512;21/09/18;334;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939382810;57.6;48.28291503;4.836940947;13/07/18;353;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939382972;77.2;49.73580626;4.682506383;13/09/18;222;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939402906;16.9;49.14530082;4.774161502;07/08/18;197;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939402960;57.8;49.62951615;4.721964748;13/09/18;281;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939422818;13.6;48.35719588;4.883423792;02/10/18;311;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939442798;45.1;48.17898189;4.928417519;18/09/18;363;Woodland;Broadleaved woodland;Forestry
0-20 cm;9939442970;32.6;49.72174678;4.767499573;13/09/18;191;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939462794;48.7;48.14431891;4.958823484;18/09/18;317;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939462812;26;48.30583919;4.942682515;28/09/18;354;Cropland;Rape and turnip rape;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939482816;25.7;48.34296028;4.965994691;02/10/18;369;Cropland;Rape and turnip rape;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939482820;18.5;48.37885193;4.962402513;02/10/18;326;Cropland;Rape and turnip rape;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939482946;25;49.50908457;4.845830937;28/08/18;227;Bareland;Other bare soil;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939483000;123.2;49.99327415;4.793760029;18/09/18;491;Woodland;Broadleaved woodland;Forestry
0-20 cm;9939502746;34.2;47.71594172;5.054412629;05/10/18;522;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939502980;32.2;49.81522346;4.840926887;14/09/18;254;Grassland;Grassland with sparse tree/shrub cover;Forestry
0-20 cm;9939522778;18.3;48.0043738;5.05327788;22/09/18;404;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939522936;131.2;49.42190913;4.910342358;03/09/18;210;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939542764;54.9;47.87991286;5.092132514;25/09/18;387;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939562918;14.7;49.26293631;4.98198834;06/09/18;224;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939562954;14.4;49.58581877;4.94859011;29/08/18;307;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939582766;88.2;47.90024125;5.14378007;26/09/18;492;Woodland;Broadleaved woodland;Forestry
0-20 cm;9939582964;24;49.67673409;4.966865326;12/09/18;204;Cropland;Temporary grassland;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939642830;35.3;48.47820758;5.169306205;27/09/18;369;Cropland;Rape and turnip rape;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939662780;24.4;48.03059615;5.23880848;04/10/18;368;Cropland;Dry pulses;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939662932;22.6;49.394572;5.106528732;31/05/18;366;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939662968;29.6;49.71748152;5.073824571;12/09/18;331;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939702750;46.1;47.76356065;5.317096535;08/10/18;346;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939702760;58.9;47.85334546;5.308876674;29/09/18;491;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939702792;33.4;48.14062552;5.282324354;20/09/18;438;Cropland;Rape and turnip rape;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939702966;15.3;49.70193937;5.1309939;12/09/18;326;Grassland;Spontaneously re-vegetated surfaces;Forestry
0-20 cm;9939722736;25.4;47.63898649;5.355098913;29/09/18;355;Cropland;Rape and turnip rape;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939722740;23.5;47.67490456;5.351854237;29/09/18;324;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939722776;92.5;47.99813316;5.322389904;02/10/18;483;Woodland;Broadleaved woodland;Forestry
0-20 cm;9939742788;35.2;48.10700067;5.339261598;23/05/18;488;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939742824;22.5;48.43015856;5.30932608;25/09/18;382;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939742828;21.8;48.46606146;5.305969753;26/09/18;357;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939762964;35.2;49.68754185;5.21578887;13/09/18;292;Woodland;Broadleaved woodland;Forestry
0-20 cm;9939782812;38.9;48.32471328;5.373187703;19/09/18;452;Cropland;Lucerne;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939782818;27.5;48.37857331;5.368235427;25/09/18;420;Cropland;Rape and turnip rape;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939822956;33;49.61925212;5.305761112;13/09/18;298;Woodland;Broadleaved woodland;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939842784;23.1;48.07667852;5.476475969;16/09/18;506;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939842798;33.1;48.2023764;5.465243247;21/09/18;460;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939882750;23.7;47.7735497;5.556720394;09/10/18;358;Woodland;Broadleaved woodland;Forestry
0-20 cm;9939882756;82.7;47.82743327;5.552043419;01/10/18;295;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939922770;45.9;47.9553125;5.594528974;28/09/18;427;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939942766;20.7;47.9204592;5.624337114;01/10/18;428;Woodland;Spruce dominated coniferous woodland;Forestry
0-20 cm;9939982762;59.8;47.88665118;5.680793273;01/10/18;313;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939982790;93.9;48.13810883;5.659398132;16/09/18;399;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940082758;15.3;47.85589543;5.817198957;06/10/18;280;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939582892;22.6;49.03092731;5.033057747;18/06/18;246;Woodland;Broadleaved woodland;Forestry
0-20 cm;9939642902;10.9;49.12425065;5.106023937;07/06/18;286;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939662870;14.2;48.8383312;5.161594239;20/06/18;313;Cropland;Rape and turnip rape;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939662878;10.3;48.91011297;5.154576725;20/06/18;301;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;9939662924;56.1;49.3228076;5.113722559;06/06/18;302;Woodland;Broadleaved woodland;Forestry
0-20 cm;9939662942;26.5;49.48427402;5.097498945;01/06/18;234;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939722908;37.7;49.18281133;5.210163361;06/06/18;315;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939762892;37.9;49.04157178;5.278731421;19/06/18;339;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939782872;21.3;48.86324421;5.32305303;19/06/18;346;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939782890;19.9;49.02477425;5.307743299;19/06/18;351;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939782920;34.7;49.29396227;5.281944292;31/05/18;254;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939802862;43.1;48.77463524;5.358661146;28/05/18;424;Woodland;Broadleaved woodland;Forestry
0-20 cm;9939802874;19.4;48.88233114;5.348573793;19/06/18;323;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939802924;51.5;49.33100186;5.30594074;01/07/18;378;Cropland;Rape and turnip rape;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939802946;13.9;49.5283863;5.286868665;01/06/18;231;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939822848;39.3;48.65010826;5.397450292;22/05/18;367;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939822866;31.3;48.81166451;5.382482476;28/05/18;347;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939842870;27.1;48.84868838;5.406337883;28/05/18;382;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939882940;22.1;49.47910638;5.402276454;05/06/18;357;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939922842;26.8;48.60177616;5.537734468;23/05/18;426;Cropland;Rape and turnip rape;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939922932;53.2;49.40955388;5.464073471;05/06/18;332;Woodland;Broadleaved woodland;Forestry
0-20 cm;9939962830;30.2;48.49620544;5.601349786;24/05/18;454;Woodland;Broadleaved woodland;Forestry
0-20 cm;9939982844;32.2;48.62296634;5.617365495;23/05/18;397;Woodland;Broadleaved woodland;Forestry
0-20 cm;9939982874;126.4;48.89227909;5.593564805;27/05/18;309;Woodland;Broadleaved woodland;Forestry
0-20 cm;9939982906;32.2;49.17950659;5.567814735;05/06/18;252;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9939982916;86.3;49.2692571;5.559689849;05/06/18;257;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940002884;22.5;48.98311637;5.612834347;30/05/18;405;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940002938;19.4;49.46778171;5.569227822;14/06/18;364;Cropland;Temporary grassland;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940022802;37.7;48.24797185;5.703905372;02/07/18;367;Woodland;Broadleaved woodland;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940022834;26.6;48.53530723;5.679292599;24/05/18;310;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940022914;48.7;49.25346297;5.616168388;04/06/18;250;Cropland;Rape and turnip rape;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940062822;15.9;48.42965003;5.742518504;03/07/18;366;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940062876;33.8;48.91448254;5.700918965;27/05/18;277;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940062886;17.1;49.00425354;5.693102198;27/05/18;309;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940062904;18;49.1658316;5.67894131;04/06/18;252;Cropland;Rape and turnip rape;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940082782;59.1;48.07146227;5.799471581;28/06/18;516;Woodland;Broadleaved woodland;Forestry
0-20 cm;9940082884;38.4;48.98734744;5.72194857;27/05/18;292;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940082938;31.9;49.47206119;5.679420154;14/06/18;355;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940102878;17.7;48.93452336;5.753860735;27/05/18;271;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940122798;30.3;48.2171984;5.841278108;02/07/18;431;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940142776;27.4;48.02060803;5.884208323;28/06/18;371;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940142800;29.9;48.23617071;5.866677108;03/07/18;428;Woodland;Broadleaved woodland;Forestry
0-20 cm;9940162772;45.3;47.98567633;5.913857317;27/06/18;355;Cropland;Rape and turnip rape;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940162784;35;48.09346534;5.905187527;29/06/18;380;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940202856;26.1;48.74208165;5.90646779;27/06/18;267;Artificial land;Other artificial areas;Electricity, gas and thermal power distribution
0-20 cm;9940202910;17.9;49.22692242;5.86608105;06/06/18;251;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940222800;63.6;48.24014578;5.974193502;04/07/18;488;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940242832;26.8;48.52853462;5.978168413;22/05/18;436;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940242846;14.9;48.65426394;5.968041785;27/06/18;363;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940242868;36.1;48.85182284;5.951997471;27/06/18;340;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940242900;25.9;49.13914791;5.928370119;05/06/18;278;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940242930;28.9;49.40848061;5.905901353;13/06/18;422;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940262884;56.5;48.99647814;5.967516531;24/06/18;400;Woodland;Broadleaved woodland;Forestry
0-20 cm;9940322818;18.4;48.4066558;6.096109921;22/05/18;357;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940322848;80.2;48.67610708;6.075047982;27/06/18;414;Woodland;Broadleaved woodland;Forestry
0-20 cm;9940322908;21.8;49.21490462;6.032049024;10/07/18;340;Cropland;Rape and turnip rape;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940342820;62.8;48.42556894;6.121696389;22/05/18;344;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940342916;33.3;49.28770194;6.05367835;30/06/18;392;Woodland;Broadleaved woodland;Forestry
0-20 cm;9940342928;14.2;49.39544443;6.044963365;02/07/18;432;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940362794;26.1;48.19294885;6.166470777;19/06/18;407;Cropland;Rape and turnip rape;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940402890;30.5;49.05708955;6.15437098;20/07/18;218;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940442848;64;48.68173252;6.237763526;27/06/18;258;Grassland;Grassland with sparse tree/shrub cover;Amenities, museum, leisure (e.g. parks, botanical gardens)
0-20 cm;9940442866;20.5;48.84340726;6.225514852;24/06/18;391;Cropland;Lucerne;Fallow land
0-20 cm;9940442880;41.4;48.96914578;6.215918187;23/05/18;275;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940462792;44.6;48.17956649;6.302089471;29/06/18;407;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940462878;19.4;48.95210375;6.24456231;23/05/18;306;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940482780;20;48.07264206;6.336737472;23/07/18;434;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940502908;21.8;49.22335895;6.278796754;26/06/18;297;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940522844;14.1;48.6494182;6.348889382;26/06/18;332;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940522874;16.5;48.91889648;6.329042856;22/05/18;323;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940522906;26.1;49.20630316;6.307570453;26/06/18;312;Grassland;Grassland without tree/shrub cover;Community services
0-20 cm;9940562852;25.9;48.72305328;6.397915485;25/06/18;328;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940562870;26.7;48.88474551;6.386173015;24/05/18;265;Cropland;Rape and turnip rape;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940582782;27;48.09499291;6.469489449;22/06/18;452;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940602864;35.6;48.8325982;6.444510733;16/07/18;324;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940602894;24.1;49.10207622;6.425074148;20/06/18;329;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940602930;29.1;49.4254075;6.401393353;03/07/18;385;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940622800;31.9;48.25845076;6.511995358;24/07/18;374;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940622812;26.3;48.36627774;6.504532265;18/06/18;428;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940622890;21.6;49.06701685;6.45501717;20/06/18;320;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940622908;37.9;49.22869397;6.443337356;25/06/18;257;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940642846;6.4;48.67261114;6.510285715;26/06/18;274;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940642918;56.4;49.31937724;6.46428332;25/06/18;314;Woodland;Broadleaved woodland;Forestry
0-20 cm;9940662820;26.2;48.43985262;6.553524932;23/05/18;323;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940662852;15.1;48.72736462;6.533660575;25/06/18;273;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940682902;24.4;49.17737673;6.529433803;20/06/18;376;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940682920;27.35;49.33905606;6.517959871;25/06/18;297;Cropland;Temporary grassland;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940702780;42.9;48.08205921;6.631566337;23/07/18;554;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940702802;30;48.27977047;6.618393998;24/07/18;373;Cropland;Lucerne;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940702826;31.5;48.49543333;6.603874043;23/05/18;327;Cropland;Temporary grassland;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940702880;31.2;48.98059391;6.570618857;19/07/18;327;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940722884;10.9;49.01736217;6.595433251;23/05/18;314;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940742798;24.3;48.24545786;6.674585225;05/07/18;409;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940762854;15.5;48.74948039;6.668224368;27/05/18;272;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940782846;16.9;48.67840811;6.700153528;28/05/18;304;Cropland;Temporary grassland;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940782882;20;49.00185829;6.678578981;11/07/18;301;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940822860;24.5;48.80580135;6.746197623;22/05/18;268;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940882880;33.1;48.98786042;6.816265346;04/06/18;301;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940902794;44.6;48.21577647;6.891972137;19/07/18;497;Woodland;Spruce dominated coniferous woodland;Forestry
0-20 cm;9940902848;32.3;48.70109171;6.861797781;30/05/18;321;Woodland;Broadleaved woodland;Forestry
0-20 cm;9940942854;12.8;48.75652874;6.91274174;30/05/18;307;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940942872;29.5;48.9182779;6.902666485;05/06/18;268;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940962778;93.7;48.07419212;6.981190868;25/07/18;1038;Woodland;Spruce dominated mixed woodland;Forestry
0-20 cm;9940982812;23;48.38054799;6.989870231;24/07/18;531;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9940982890;27.5;49.08152025;6.947208545;12/06/18;320;Woodland;Broadleaved woodland;Forestry
0-20 cm;9941002860;18.7;48.8126794;6.991000252;31/05/18;303;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9941002896;24.4;49.13617546;6.971244759;13/06/18;407;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9941022838;45.2;48.6156923;7.030010472;11/06/18;407;Woodland;Other mixed woodland;Forestry
0-20 cm;9941122890;65.1;49.08657636;7.138684645;08/06/18;308;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9941142882;24.1;49.01537779;7.170169319;08/06/18;359;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9941242892;64.3;49.10862433;7.30185019;08/06/18;382;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9941422880;19.2;49.00642182;7.553566596;06/06/18;312;Woodland;Pine dominated mixed woodland;Forestry
0-10 cm;43182690;59.9;47.32358721;9.960344663;09/07/18;985;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;43263184;290.1;51.76630197;10.07242714;14/09/18;10361;Woodland;Other mixed woodland;Forestry
0-10 cm;43402682;324.3;47.25129288;10.25080287;26/06/18;11353;Woodland;Other coniferous woodland;Forestry
0-20 cm;9933902770;25.5;47.34093071;-2.376416412;06/06/18;80;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9934082784;24.6;47.49173388;-2.170370839;07/05/18;85;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9934182744;39.1;47.15176337;-1.956380575;04/06/18;68;Grassland;Grassland without tree/shrub cover;Semi-natural and natural areas not in use
0-20 cm;9934202782;16.6;47.49159409;-2.008733689;12/06/18;56;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9934202794;15.7;47.59796632;-2.0337743;12/07/18;88;Cropland;Temporary grassland;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9934222730;16.4;47.03336468;-1.875707733;29/05/18;83;Cropland;Temporary grassland;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9934262712;10.7;46.87939736;-1.787404478;02/06/18;93;Cropland;Temporary grassland;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9934262726;27.1;47.00361604;-1.815574438;29/05/18;54;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9934282782;18.1;47.50318999;-1.903732956;12/07/18;79;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;9934302720;8;46.95608457;-1.751502098;30/05/18;62;Cropland;Temporary grassland;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9934302768;24.9;47.38191456;-1.848731466;12/06/18;105;Cropland;Temporary grassland;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9934322722;12.6;46.97667506;-1.729511322;30/05/18;60;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9934322740;15.7;47.13639393;-1.765689095;30/05/18;77;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9934322776;19.5;47.45573814;-1.838901995;13/06/18;76;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;9934342702;18.2;46.80199878;-1.663724442;02/06/18;83;Cropland;Temporary grassland;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9934342720;18.5;46.96176238;-1.699513387;30/05/18;67;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9934342792;15.9;47.60050536;-1.845507549;12/07/18;105;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9934382782;66.4;47.51754294;-1.772422403;20/06/18;91;Woodland;Broadleaved woodland;Forestry
0-20 cm;9934402672;12.5;46.54404767;-1.52729531;29/05/18;112;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9934402694;14.6;46.73940984;-1.570235032;02/06/18;113;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9934402712;19.8;46.89921693;-1.605672448;28/05/18;73;Cropland;Rape and turnip rape;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9934422704;16.1;46.83099748;-1.563950455;02/06/18;107;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;9934442708;13.3;46.86930922;-1.545861418;03/06/18;102;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
