Depth;POINTID;OC;TH_LAT;TH_LONG;SURVEY_DATE;Elev;LC0_Desc;LC1_Desc;LU1_Desc
0-20 cm;54582260;18.65;42.49872435;23.87596016;15/08/18;899;Woodland;Broadleaved woodland;Forestry
0-20 cm;54602194;17.6;41.9105279;23.76423552;21/09/18;1487;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;54602208;26.5;42.03464247;23.79271964;22/09/18;1205;Woodland;Spruce dominated coniferous woodland;Forestry
0-20 cm;54642162;19.7;41.62019249;23.74695449;31/07/18;10570;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;54642274;83.7;42.61272469;23.97712944;02/10/18;742;Woodland;Broadleaved woodland;Forestry
0-20 cm;54662170;8.9;41.6878597;23.78670337;06/07/18;1206;Woodland;Other coniferous woodland;Forestry
0-20 cm;54722156;6;41.55383038;23.82928247;31/07/18;10533;Bareland;Other bare soil;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;54762164;21.6;41.61815815;23.89268078;30/07/18;1166;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;54842164;10.6;41.60486468;23.98710562;30/07/18;1106;Woodland;Other mixed woodland;Forestry
0-20 cm;54862162;9.2;41.58380075;24.00661295;07/07/18;1012;Woodland;Other mixed woodland;Forestry
0-20 cm;54862288;11.3;42.69949081;24.2708856;04/10/18;847;Cropland;Rape and turnip rape;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;54882154;10.2;41.50955128;24.01383793;07/07/18;690;Woodland;Broadleaved woodland;Forestry
0-20 cm;54902170;34.2;41.64800602;24.07023849;30/07/18;1358;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;54922280;38.9;42.61847376;24.32565047;04/10/18;1277;Woodland;Broadleaved woodland;Forestry
0-20 cm;54982278;    45.5;42.59049045;24.39324191;20/06/18;1061;Grassland;Grassland with sparse tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;54642202;13.3;41.9748652;23.82799464;20/09/18;1378;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;54682234;22.8;42.25179848;23.94145716;02/10/18;666;Woodland;Broadleaved woodland;Forestry
0-20 cm;54702186;36.1;41.82312437;23.86650339;21/09/18;1315;Woodland;Spruce dominated coniferous woodland;Forestry
0-20 cm;54742186;55.2;41.81649769;23.91387724;19/09/18;1275;Woodland;Spruce dominated coniferous woodland;Forestry
0-20 cm;54742240;    20.1;42.29492435;24.02551966;02/10/18;10613;Woodland;Pine dominated mixed woodland;Forestry
0-20 cm;54782212;19.1;42.04022314;24.01487002;16/08/18;880;Woodland;Other mixed woodland;Forestry
0-20 cm;54782226;32.7;42.16423217;24.04397496;17/09/18;1022;Woodland;Broadleaved woodland;Forestry
0-20 cm;54822180;    53.0;41.75000739;23.99626049;09/06/18;1214;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;54822210;10.4;42.01580687;24.05823856;18/09/18;10846;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;54862180;23;41.74332045;24.0435679;07/07/18;1363;Woodland;Spruce dominated coniferous woodland;Forestry
0-20 cm;54862248;6.7;42.34554241;24.18555969;18/07/18;435;Grassland;Grassland with sparse tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;54882204;36.4;41.9525775;24.11697771;17/08/18;1100;Woodland;Other mixed woodland;Forestry
0-20 cm;54882244;10.4;42.30674701;24.20096251;14/08/18;245;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;54922204;    39.0;41.94582986;24.16442836;08/06/18;1113;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;54922222;28.9;42.1052131;24.20217612;20/09/18;574;Woodland;Pine dominated mixed woodland;Forestry
0-20 cm;54942200;    42.6;41.90702527;24.17978496;30/09/18;11424;Woodland;Other mixed woodland;Forestry
0-20 cm;54942224;     4.8;42.11952586;24.23017459;08/06/18;293;Cropland;Other non-permanent industrial crops;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;54942254;12.7;42.38503825;24.2938364;18/07/18;389;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;54962180;109.1;41.72650556;24.16179649;01/10/18;1494;Woodland;Spruce dominated coniferous woodland;Forestry
0-20 cm;54962244;33.5;42.29313719;24.29638351;01/09/18;257;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;54982206;    17.3;41.9533745;24.2397876;30/09/18;11055;Woodland;Pine dominated mixed woodland;Forestry
0-20 cm;55002216;13.9;42.03850042;24.28459495;17/08/18;678;Woodland;Broadleaved woodland;Forestry
0-20 cm;55022182;30.7;41.7340623;24.2368804;01/10/18;1445;Woodland;Spruce dominated coniferous woodland;Forestry
0-20 cm;55062172;9.7;41.63870467;24.26325139;28/09/18;1318;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;55062178;25.3;41.69184055;24.2757837;28/09/18;11315;Woodland;Spruce dominated coniferous woodland;Forestry
0-20 cm;55062222;4.5;42.08134757;24.36859437;17/08/18;395;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55062268;50.7;42.48826674;24.46736003;18/09/18;410;Woodland;Broadleaved woodland;Forestry
0-20 cm;55082224;40.3;42.09561297;24.39662249;25/09/18;10385;Grassland;Grassland with sparse tree/shrub cover;Semi-natural and natural areas not in use
0-20 cm;55082228;44.2;42.13100564;24.40515965;01/09/18;359;Woodland;Broadleaved woodland;Semi-natural and natural areas not in use
0-20 cm;55082254;14.2;42.36100283;24.46098104;19/09/18;312;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55102172;     9.6;41.63189317;24.3104519;07/06/18;1305;Grassland;Grassland with sparse tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55102178;81.1;41.6850222;24.32302305;28/09/18;11366;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;55102204;15.6;41.91518869;24.37784097;17/08/18;1238;Woodland;Pine dominated mixed woodland;Forestry
0-20 cm;55102294;15.9;42.71117849;24.5719928;17/04/18;537;Cropland;Permanent industrial crops;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55142186;29.1;41.7490031;24.38711258;18/08/18;854;Woodland;Broadleaved woodland;Forestry
0-20 cm;55162242;6.2;42.24103209;24.53044472;02/09/18;195;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55182166;26.3;41.56508306;24.39220611;18/08/18;1398;Woodland;Spruce dominated coniferous woodland;Forestry
0-20 cm;55182202;20.8;41.88372806;24.46836724;29/09/18;1041;Woodland;Broadleaved woodland;Forestry
0-20 cm;55182252;16;42.32598298;24.57594991;18/07/18;245;Cropland;Maize;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55202268;20.8;42.46393665;24.63472998;18/09/18;326;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55222230;12.6;42.124489;24.57590304;26/08/18;203;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55262182;63;41.69292432;24.52038833;28/09/18;1010;Woodland;Broadleaved woodland;Forestry
0-20 cm;55262206;25.1;41.90526404;24.57167344;25/09/18;1428;Woodland;Spruce dominated coniferous woodland;Forestry
0-20 cm;55282244;6.7;42.23779822;24.67768368;18/07/18;189;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55282262;15.6;42.39688959;24.71711096;18/09/18;272;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55302200;24.3;41.84523166;24.60614219;25/08/18;1371;Woodland;Spruce dominated coniferous woodland;Forestry
0-20 cm;55302218;13;42.00442638;24.6449505;26/08/18;1073;Woodland;Pine dominated mixed woodland;Forestry
0-20 cm;55302228;7.8;42.09284768;24.66662963;26/08/18;202;Grassland;Spontaneously re-vegetated surfaces;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55302246;8.5;42.25196971;24.70586794;10/08/18;186;Grassland;Spontaneously re-vegetated surfaces;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55322204;59.3;41.87712399;24.63841967;26/09/18;10976;Grassland;Grassland with sparse tree/shrub cover;Semi-natural and natural areas not in use
0-20 cm;55342278;7.3;42.52766763;24.82415753;17/09/18;285;Cropland;Lucerne;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55362162;17.1;41.49859188;24.59572443;27/09/18;1157;Woodland;Pine dominated mixed woodland;Forestry
0-20 cm;55362180;22;41.6578542;24.63413291;18/08/18;1409;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55362256;    10.1;42.32977615;24.79932417;24/09/18;206;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55362288;10.5;42.61244064;24.87037349;17/04/18;413;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;55382214;35;41.95504344;24.7311271;26/08/18;1204;Woodland;Pine dominated mixed woodland;Forestry
0-20 cm;55402158;27.7;41.45623204;24.63426675;27/09/18;1058;Woodland;Pine dominated mixed woodland;Forestry
0-20 cm;55402176;33.9;41.61548389;24.67273073;19/09/18;1465;Grassland;Grassland with sparse tree/shrub cover;Amenities, museum, leisure (e.g. parks, botanical gardens)
0-20 cm;55402180;36.1;41.65086676;24.68131506;19/09/18;1552;Woodland;Spruce dominated mixed woodland;Forestry
0-20 cm;55402194;47.1;41.7746884;24.7114662;26/09/18;11152;Woodland;Spruce dominated mixed woodland;Forestry
0-20 cm;55402270;32.4;42.4463653;24.87806902;01/08/18;303;Woodland;Broadleaved woodland;Semi-natural and natural areas not in use
0-20 cm;55442174;50.5;41.59078897;24.7155777;19/09/18;11058;Grassland;Grassland with sparse tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55442260;    15.2;42.35092956;24.90355648;20/06/18;212;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55462186;72.6;41.6934033;24.76503021;19/09/18;1689;Woodland;Spruce dominated coniferous woodland;Forestry
0-20 cm;55462240;9.4;42.17070007;24.88304929;18/07/18;157;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55482170;20.8;41.54838718;24.75408678;18/08/18;1024;Woodland;Other mixed woodland;Forestry
0-20 cm;55482182;    21.7;41.65451111;24.77997389;07/06/18;1270;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55502248;8;42.23425023;24.94834873;18/07/18;166;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55562268;10;42.40010606;25.06455337;26/05/18;333;Grassland;Grassland with sparse tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55582216;24.7;41.93729676;24.97243226;13/09/18;400;Cropland;Vineyards;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55582248;9.4;42.21993449;25.04352095;05/09/18;151;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55602208;28.3;41.86304501;24.97845563;04/11/18;1089;Woodland;Pine dominated mixed woodland;Forestry
0-20 cm;55622188;14.9;41.68274569;24.95813911;25/08/18;1027;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;55622224;17;42.00080806;25.03753481;13/09/18;255;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55622242;15.9;42.15976726;25.07765531;06/10/18;131;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55642214;9.7;41.90889321;25.03903884;13/09/18;416;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55662170;21.9;41.5165226;24.9659148;09/09/18;1024;Woodland;Broadleaved woodland;Forestry
0-20 cm;55662224;14.8;41.99362345;25.0849391;29/09/18;204;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;55702170;7.7;41.5093807;25.01296145;12/09/18;770;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55802164;12;41.43841624;25.11733179;19/08/18;457;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55802236;31.1;42.07421376;25.27784314;18/07/18;139;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55822214;28.6;41.8763915;25.25196604;25/08/18;603;Woodland;Broadleaved woodland;Forestry
0-20 cm;55842206;28.3;41.80213004;25.25765693;12/08/18;634;Grassland;Grassland with sparse tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55862240;12.9;42.0985476;25.3580855;09/09/18;10151;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55882170;27;41.47696852;25.22455226;19/08/18;760;Woodland;Pine dominated mixed woodland;Forestry
0-20 cm;55882224;22.2;41.95370949;25.34548528;10/09/18;257;Woodland;Broadleaved woodland;Other abandoned areas
0-20 cm;55922152;11.6;41.31071476;25.23168344;19/09/18;453;Woodland;Broadleaved woodland;Forestry
0-20 cm;55942212;9.6;41.83682484;25.38927963;08/09/18;268;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55962204;39.2;41.76255832;25.39480879;12/09/18;455;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55962232;    12.2;42.00959915;25.45839232;07/06/18;178;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;55982192;25.4;41.65298262;25.39132939;20/05/18;331;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;56022164;9.8;41.39847669;25.37557368;19/08/18;301;Cropland;Tobacco;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;56022210;8.7;41.80446237;25.47921537;07/09/18;340;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;56022218;13.2;41.87503547;25.49743075;19/07/18;260;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;56042230;19.6;41.97717212;25.54853379;18/07/18;178;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;56062152;10.8;41.28519513;25.39568635;19/08/18;495;Woodland;Pine dominated mixed woodland;Forestry
0-20 cm;56062206;27.4;41.76178714;25.51731761;10/09/18;398;Woodland;Broadleaved woodland;Forestry
0-20 cm;56162224;27;41.90193579;25.67665034;19/07/18;207;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;56162242;16.1;42.06059382;25.71834829;30/06/18;56;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;56182214;     8.2;41.81003725;25.67721502;07/06/18;186;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;56202206;31.1;41.73576504;25.6823985;20/08/18;303;Woodland;Broadleaved woodland;Forestry
0-20 cm;56302220;6.8;41.84039407;25.83272977;19/07/18;188;Cropland;Rape and turnip rape;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;56302252;17.1;42.1222958;25.90766917;20/08/18;154;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;56342170;14.9;41.39210672;25.76438587;19/08/18;594;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;56342236;6.7;41.9737868;25.91739187;21/07/18;98;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;56342242;12.3;42.02663288;25.93149805;19/07/18;133;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;56402240;     9.9;41.99760156;25.99777612;06/06/18;287;Grassland;Grassland with sparse tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;56462224;22.5;41.84525601;26.03091507;07/09/18;91;Grassland;Grassland with sparse tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;56482194;33.2;41.57719471;25.9841354;20/08/18;380;Cropland;Nuts trees;Other abandoned areas
0-20 cm;56482216;6.6;41.77098344;26.03566439;19/07/18;149;Grassland;Spontaneously re-vegetated surfaces;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;56542222;11.3;41.81232318;26.12055085;19/07/18;62;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;56542258;24.6;42.12916208;26.20637821;05/08/18;219;Grassland;Grassland without tree/shrub cover;Semi-natural and natural areas not in use
0-20 cm;56562182;24.8;41.45621918;26.05004441;11/08/18;390;Cropland;Nuts trees;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;56582258;16.2;42.12142206;26.25376656;30/08/18;244;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;56622184;19.4;41.46234657;26.12507891;20/08/18;252;Woodland;Broadleaved woodland;Forestry
0-20 cm;56622238;6.5;41.93771587;26.2530564;01/09/18;383;Grassland;Spontaneously re-vegetated surfaces;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;56622264;6.1;42.16643047;26.31564422;20/08/18;205;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;56642224;11.3;41.81064966;26.24319409;19/07/18;150;Cropland;Vineyards;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;56642232;7.4;41.8810477;26.26230483;01/09/18;226;Grassland;Spontaneously re-vegetated surfaces;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;56662180;4.9;41.41943187;26.16257764;15/05/18;98;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;56662230;6.8;41.85957244;26.28111411;19/07/18;218;Grassland;Grassland with sparse tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;56682222;11;41.78529997;26.28555735;14/08/18;135;Cropland;Dry pulses;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;56682240;17.2;41.94366345;26.32872163;01/09/18;426;Cropland;Nuts trees;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;56682258;9.5;42.1019747;26.37219069;22/07/18;201;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;56742246;24;41.98472827;26.41408426;03/09/18;254;Woodland;Broadleaved woodland;Forestry
0-20 cm;56802234;12.2;41.86745603;26.4558601;21/08/18;176;Cropland;Sunflower;Agriculture (excluding fallow land and kitchen gardens)
0-10 cm;29061990;14;39.60937688;-6.531026492;21/05/18;457;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;63581624;16.1;34.97763773;32.42027008;30/04/18;343;Cropland;Oats;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;63581632;8.1;35.04709344;32.44215916;30/04/18;19;Woodland;Other coniferous woodland;Semi-natural and natural areas not in use
0-20 cm;63601614;15.5;34.88555887;32.41405911;30/04/18;405;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;63641606;21.8;34.80559651;32.4343771;16/07/18;179;Cropland;Potatoes;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;63661612;10.1;34.85245379;32.47177817;15/07/18;609;Cropland;Vineyards;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;63681618;2.3;34.89928866;32.5092367;04/10/18;415;Cropland;Olive groves;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;63741606;21.9;34.77932091;32.53955387;10/04/18;321;Grassland;Grassland without tree/shrub cover;Semi-natural and natural areas not in use
0-20 cm;63741622;11.9;34.91819556;32.58339628;22/07/18;391;Grassland;Spontaneously re-vegetated surfaces;Semi-natural and natural areas not in use
0-20 cm;63761600;28.6;34.72196122;32.54419051;16/04/18;64;Cropland;Mix of cereals;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;63801598;16.4;34.69405399;32.58074834;18/07/18;26;Cropland;Oranges;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;63881600;33.2;34.69026961;32.6702285;27/07/18;181;Shrubland;Shrubland with sparse tree cover;Semi-natural and natural areas not in use
0-20 cm;63881608;9.9;34.75968646;32.69219393;05/08/18;573;Cropland;Permanent industrial crops;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;63921608;39.2;34.74907271;32.73422089;30/07/18;524;Cropland;Permanent industrial crops;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;63941646;15.4;35.07318506;32.86064628;16/08/18;297;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;63961606;37.3;34.72109291;32.7707237;29/07/18;287;Grassland;Grassland with sparse tree/shrub cover;Semi-natural and natural areas not in use
0-20 cm;63961622;9.9;34.8598397;32.81494391;08/08/18;852;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;63961626;10.1;34.89451627;32.82603726;18/08/18;826;Cropland;Apple fruit;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;64041624;6;34.8558085;32.90462934;11/08/18;584;Woodland;Pine dominated coniferous woodland;Semi-natural and natural areas not in use
0-20 cm;64061606;24.1;34.69443421;32.87570093;25/06/18;162;Shrubland;Shrubland with sparse tree cover;Semi-natural and natural areas not in use
0-20 cm;64061610;25.9;34.7291124;32.8867757;04/10/18;408;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;64061612;27;34.74644997;32.89231883;25/06/18;479;Grassland;Grassland with sparse tree/shrub cover;Residential
0-20 cm;64061656;< LOD;35.12761904;33.01524295;17/06/18;169;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;64081622;25.4;34.82776476;32.94111405;31/03/18;655;Grassland;Grassland with sparse tree/shrub cover;Semi-natural and natural areas not in use
0-20 cm;64081650;14.5;35.07029201;33.01945217;02/10/18;336;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;64101618;12;34.78774207;32.95099568;29/06/18;481;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;64101632;52.1;34.90903462;32.99004572;12/09/18;832;Shrubland;Shrubland with sparse tree cover;Semi-natural and natural areas not in use
0-20 cm;64121612;29.3;34.73038423;32.95531337;25/06/18;331;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;64141632;20.9;34.89828037;33.03211985;04/10/18;967;Cropland;Other fruit trees and berries;Other abandoned areas
0-20 cm;64161652;11.1;35.06604001;33.10939675;28/06/18;346;Cropland;Mix of cereals;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;64161658;6.4;35.11796323;33.12634594;23/05/18;234;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;64201632;7.8;34.88211309;33.09521193;15/09/18;664;Woodland;Pine dominated coniferous woodland;Semi-natural and natural areas not in use
0-20 cm;64201640;7.8;34.9513711;33.11769689;15/09/18;811;Woodland;Pine dominated coniferous woodland;Semi-natural and natural areas not in use
0-20 cm;64221650;7.5;35.0325085;33.16695481;27/04/18;426;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;64241634;13.9;34.88862404;33.1428845;21/06/18;1081;Shrubland;Shrubland with sparse tree cover;Semi-natural and natural areas not in use
0-20 cm;64241638;5.5;34.92324711;33.15414405;21/06/18;813;Cropland;Tomatoes;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;64241656;7.8;35.07900008;33.20500528;02/06/18;327;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;64261646;9.3;34.98706229;33.19776029;30/03/18;596;Grassland;Grassland with sparse tree/shrub cover;Semi-natural and natural areas not in use
0-20 cm;64261660;9.8;35.10817145;33.23743124;02/05/18;292;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;64281654;17.5;35.0508443;33.24147076;30/03/18;339;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;64301618;14.6;34.73388267;33.16096613;18/06/18;111;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;64301648;12.3;34.99351205;33.24551735;07/05/18;496;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;64341644;5.8;34.94804037;33.27626729;01/07/18;467;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;64401622;14;34.74138969;33.27712143;16/06/18;99;Shrubland;Shrubland with sparse tree cover;Semi-natural and natural areas not in use
0-20 cm;64401628;35.6;34.79330567;33.29404851;16/06/18;215;Shrubland;Shrubland with sparse tree cover;Semi-natural and natural areas not in use
0-20 cm;64421628;23.5;34.78786217;33.31504002;15/06/18;165;Cropland;Mix of cereals;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;64441626;6;34.76511257;33.33037425;04/04/18;77;Grassland;Spontaneously re-vegetated surfaces;Semi-natural and natural areas not in use
0-20 cm;64461632;22.1;34.81155738;33.36834496;05/09/18;128;Grassland;Spontaneously re-vegetated surfaces;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;64501650;11;34.95623704;33.46158054;09/06/18;208;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;64541646;14.9;34.91069873;33.49219425;17/08/18;212;Cropland;Mix of cereals;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;64561634;17.3;34.80149484;33.47897242;16/08/18;58;Cropland;Permanent industrial crops;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;64581660;9.8;35.02065414;33.57436313;13/08/18;178;Cropland;Oats;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;64601636;13.5;34.80780293;33.52664126;16/08/18;15;Cropland;Potatoes;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;64601638;22;34.82508707;33.53234936;03/10/18;19;Bareland;Other bare soil;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;64601644;13.5;34.87693323;33.54949732;17/08/18;64;Cropland;Mix of cereals;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;64621644;15.4;34.87143001;33.57049688;17/08/18;46;Bareland;Other bare soil;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;64621658;10.3;34.99235719;33.61067677;26/03/18;80;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;64641640;16.6;34.83136497;33.58004104;16/08/18;9;Grassland;Spontaneously re-vegetated surfaces;Other abandoned areas
0-20 cm;64661656;14.8;34.96404612;33.64696695;06/09/18;14;Bareland;Other bare soil;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;64661660;17.6;34.99858335;33.65849164;14/08/18;38;Cropland;Olive groves;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;64801668;8.2;35.02879473;33.82883122;04/04/18;42;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;64821668;13.9;35.02322554;33.84985529;07/04/18;42;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;64841666;8.2;35.00040142;33.86505833;02/10/18;37;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;64841670;11.2;35.03490069;33.8766991;07/04/18;49;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;64881666;9.4;34.98924225;33.90708481;06/04/18;19;Cropland;Potatoes;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;64901668;13.9;35.00090107;33.93392511;06/04/18;31;Grassland;Grassland with sparse tree/shrub cover;Semi-natural and natural areas not in use
